home_team,visitor_team,home_points,visitor_ORtg,home_ORtg,visitor_DRtg,home_DRtg,visitor_ts%,home_ts%,home_win
Phoenix Suns,Miami Heat,100.0,126.02459016393443,99.24573243350535,102.45901639344264,122.07225089321159,0.6501057082452432,0.5448997384481256,0
Brooklyn Nets,San Antonio Spurs,121.0,100.91587516960652,104.59889349930842,102.61194029850746,102.86998616874135,0.5177514792899408,0.561849925705795,1
LA Clippers,Atlanta Hawks,106.0,99.61439588688947,112.67006802721089,113.53898886032563,98.85204081632654,0.5384437239462714,0.5574253260412284,1
Orlando Magic,Washington Wizards,100.0,103.49025974025975,99.96001599360255,101.46103896103895,101.9592163134746,0.5174512987012987,0.49000392003136023,0
Toronto Raptors,New Orleans Pelicans,105.0,109.78260869565217,115.63876651982379,114.13043478260869,111.23348017621146,0.5872093023255814,0.5597014925373135,1
Houston Rockets,Minnesota Timberwolves,123.0,127.90275761973875,110.49227452389508,111.57474600870827,126.66187567373339,0.6013306038894576,0.5625686059275522,0
Oklahoma City Thunder,Denver Nuggets,95.0,106.40584694754945,104.07537248028045,102.1066208082545,108.45749342681859,0.5154102457309454,0.5092195540308748,0
Dallas Mavericks,Chicago Bulls,113.0,104.51858108108108,120.26394210302259,119.29898648648648,105.3639846743295,0.5171333054743,0.6143975641583298,1
Golden State Warriors,Cleveland Cavaliers,96.0,88.24795523030564,102.78372591006423,103.31467929401637,87.79443254817987,0.4944524843222383,0.47337278106508873,1
Portland Trail Blazers,Sacramento Kings,103.0,89.57654723127037,102.38568588469185,104.84527687296416,87.4751491053678,0.466893039049236,0.5443974630021142,1
Los Angeles Lakers,Memphis Grizzlies,119.0,124.41222570532915,115.13157894736842,116.57523510971788,122.87151702786379,0.6344924060751399,0.5647304479878512,0
Charlotte Hornets,Milwaukee Bucks,103.0,95.15570934256054,99.00038446751249,99.00038446751249,95.15570934256054,0.5437170474516696,0.49980590062111796,1
Detroit Pistons,Utah Jazz,126.0,114.08339889850512,125.64818508177105,123.91817466561761,115.6761069006781,0.6061872909698997,0.641025641025641,1
New York Knicks,San Antonio Spurs,111.0,97.3630831643002,112.62175324675326,112.57606490872212,97.40259740259741,0.4724409448818898,0.5996110630942092,1
Boston Celtics,Indiana Pacers,101.0,90.33923303834808,93.24224519940917,93.1047197640118,90.47267355982275,0.4828537642885297,0.5033891547049442,1
Houston Rockets,Philadelphia 76ers,91.0,108.90894819466249,89.32076953278367,89.28571428571428,108.95170789163721,0.5445447409733124,0.511926192619262,0
Sacramento Kings,Cleveland Cavaliers,108.0,114.01673640167364,112.876254180602,112.97071129707115,113.92140468227423,0.5822649572649573,0.536352800953516,0
Portland Trail Blazers,Brooklyn Nets,114.0,107.35586481113322,114.64199517296862,113.32007952286283,108.60820595333871,0.5532786885245902,0.5849753694581281,1
Washington Wizards,Oklahoma City Thunder,122.0,117.29622266401591,124.33754586220954,121.272365805169,120.26090501426823,0.5640535372848948,0.6280889621087314,1
Toronto Raptors,Phoenix Suns,95.0,105.67890691716482,103.26086956521738,101.40905209222886,107.6086956521739,0.5915391969407265,0.475,0
Chicago Bulls,Detroit Pistons,133.0,83.75048132460532,128.6764705882353,128.03234501347708,84.171826625387,0.43120539254559875,0.6626145874850539,1
Memphis Grizzlies,Golden State Warriors,116.0,101.16148370176094,107.48702742772424,108.65492693892844,100.0741289844329,0.5698607007176023,0.5374351371386212,1
New Orleans Pelicans,Minnesota Timberwolves,128.0,120.60980316480124,123.93493415956623,123.50443844075647,121.03020914020139,0.6272581292653553,0.693541395752059,1
LA Clippers,Denver Nuggets,87.0,89.66244725738397,91.30982367758186,91.77215189873418,89.21074727120067,0.4786036036036036,0.48723118279569894,1
Indiana Pacers,Boston Celtics,100.0,127.95698924731182,105.48523206751055,107.5268817204301,125.52742616033757,0.6685393258426966,0.5274261603375527,0
Philadelphia 76ers,Charlotte Hornets,98.0,114.11222780569514,99.67453213995118,102.59631490787271,110.86248982912939,0.5890618244703848,0.5743084857008908,0
Washington Wizards,Orlando Magic,112.0,109.2333058532564,117.59764804703907,115.41632316570485,111.29777404451913,0.49981139192757446,0.6137658921525647,1
Atlanta Hawks,Miami Heat,91.0,114.81629392971246,90.89093088294047,90.85463258785943,114.86216540151817,0.5979617304492513,0.4939209726443769,0
New York Knicks,Dallas Mavericks,108.0,90.08054260279779,114.16490486257929,114.45527766002543,89.85200845665963,0.4921259842519685,0.5590062111801243,1
San Antonio Spurs,Houston Rockets,124.0,120.66365007541478,111.83261183261183,116.89291101055808,115.44011544011545,0.6661115736885929,0.5591630591630592,0
Utah Jazz,Cleveland Cavaliers,91.0,117.48518204911092,98.01809564842739,96.31668077900085,119.56053425247737,0.6272603978300181,0.5064559216384684,0
Sacramento Kings,Los Angeles Lakers,125.0,113.10452418096723,123.32280978689818,121.8798751950078,114.44356748224152,0.5342667649226234,0.6419474116680361,1
Chicago Bulls,Brooklyn Nets,112.0,136.2021318594552,110.19283746556474,110.54086063955783,135.7733175914994,0.6947241240434958,0.591715976331361,0
Milwaukee Bucks,Golden State Warriors,118.0,91.19380987472366,112.46664125047656,108.69565217391303,94.35760579489134,0.4689276241000379,0.6281942078364565,1
Memphis Grizzlies,Minnesota Timberwolves,116.0,102.70064663370103,111.11111111111111,110.3081019399011,103.44827586206895,0.5285826155050901,0.5400372439478585,1
New Orleans Pelicans,LA Clippers,113.0,89.17835671342685,116.44682605111294,113.22645290581164,91.71475680131904,0.4955456570155902,0.5430603613994617,1
Brooklyn Nets,Oklahoma City Thunder,109.0,130.1040832666133,110.45804620997161,109.08726981585268,131.738954195379,0.6570966437525273,0.5061292719167905,0
Denver Nuggets,Portland Trail Blazers,140.0,105.5512118842846,138.88888888888889,136.82564503518375,107.14285714285714,0.549227013832384,0.7625272331154684,1
Detroit Pistons,Toronto Raptors,103.0,93.10787671232877,114.29205503772747,110.23116438356165,96.53794940079892,0.44189353921170255,0.565188762071993,1
Indiana Pacers,Phoenix Suns,94.0,111.86576108669597,95.02628386575009,93.88733519776268,113.22280630812777,0.5707297187117815,0.48999165971643033,0
Philadelphia 76ers,Boston Celtics,111.0,100.08087343307723,113.26530612244898,112.21188839466237,101.0204081632653,0.5761173184357542,0.578125,1
Charlotte Hornets,Orlando Magic,109.0,106.81399631675876,97.98633585041352,100.3683241252302,104.27903631787127,0.6196581196581197,0.5129894578313253,0
Chicago Bulls,Golden State Warriors,96.0,138.72135102533173,97.04811969268096,96.5018094089264,139.50667205822887,0.6799369333858888,0.5056890012642224,0
Miami Heat,Atlanta Hawks,124.0,120.16293279022403,128.8981288981289,126.27291242362526,122.66112266112266,0.6399132321041214,0.6873614190687362,1
San Antonio Spurs,Cleveland Cavaliers,109.0,111.1544461778471,106.11370716510903,106.27925117004679,110.98130841121497,0.5399772641151951,0.5577159230454359,0
Memphis Grizzlies,Dallas Mavericks,85.0,108.69565217391303,86.10210696920583,82.49223602484471,113.45218800648298,0.5711954304365565,0.4486908783783784,0
Sacramento Kings,Houston Rockets,126.0,102.6657060518732,117.14391967274081,113.47262247838617,105.98735589438452,0.5275823768974454,0.5912162162162162,1
Milwaukee Bucks,Toronto Raptors,96.0,105.31697341513294,99.58506224066389,98.15950920245399,106.84647302904564,0.5160320641282565,0.5194805194805194,0
Washington Wizards,Portland Trail Blazers,110.0,110.15325670498083,99.89102796948782,105.3639846743295,104.4315292408282,0.5727091633466135,0.5493407910507391,0
Atlanta Hawks,New York Knicks,108.0,127.95275590551181,116.78200692041523,118.11023622047246,126.51384083044984,0.6194409148665819,0.6172839506172839,0
Brooklyn Nets,New Orleans Pelicans,120.0,108.74067937033969,124.37810945273631,124.27506213753105,108.83084577114428,0.5381303813038131,0.6558810668998688,1
Miami Heat,Philadelphia 76ers,98.0,112.0937885643768,100.8230452674897,100.78157136980667,112.13991769547324,0.6176337262012693,0.4939516129032258,0
Oklahoma City Thunder,Cleveland Cavaliers,102.0,113.82978723404256,108.88129803586676,108.51063829787233,114.21861656703672,0.5459183673469388,0.5502805351747949,0
Boston Celtics,Chicago Bulls,114.0,120.95032397408207,123.43005630142918,123.11015118790498,121.26461671719359,0.5982905982905983,0.5795038633590891,1
San Antonio Spurs,LA Clippers,101.0,97.38914214670535,107.5841499786962,104.64152507252385,100.12782275244993,0.45401854714064915,0.5322512647554807,1
Denver Nuggets,Los Angeles Lakers,133.0,103.9411000433088,139.29618768328444,144.00173235166739,100.54461667364893,0.5312084993359893,0.6752640129975629,1
Dallas Mavericks,Orlando Magic,108.0,97.83071033602721,117.74967291757523,114.84474691620585,100.3052769297863,0.5473584007615421,0.5701013513513513,1
Detroit Pistons,Phoenix Suns,108.0,130.81395348837208,106.973058637084,104.65116279069765,133.716323296355,0.6736526946107784,0.5569306930693069,0
Sacramento Kings,Houston Rockets,112.0,112.85386381025249,105.10510510510511,107.11553175210405,110.73573573573574,0.6816081330868762,0.5513981882630957,0
Denver Nuggets,Utah Jazz,102.0,129.1856138900372,100.47281323877068,105.41546093427034,123.1284475965327,0.645928069450186,0.5176613885505481,0
Minnesota Timberwolves,Golden State Warriors,119.0,96.34098871156091,109.375,115.80381471389644,90.99264705882352,0.5223723089911355,0.5961923847695391,1
Boston Celtics,New Orleans Pelicans,104.0,93.95424836601308,106.33946830265847,106.20915032679738,94.06952965235173,0.48461862621154655,0.5855855855855856,1
New York Knicks,Charlotte Hornets,87.0,102.66723116003386,96.40957446808511,92.08298052497884,107.49113475177306,0.5188275566966196,0.4874495741819812,0
Washington Wizards,Philadelphia 76ers,117.0,98.98989898989899,112.41352805534204,118.18181818181819,94.15833973866256,0.5051546391752577,0.5787495053423032,1
Cleveland Cavaliers,Brooklyn Nets,114.0,110.40033016921171,117.23570547099959,117.62278167560876,110.03702180172769,0.5884293884733832,0.6316489361702128,1
Memphis Grizzlies,Chicago Bulls,119.0,98.51301115241637,110.3896103896104,110.59479553903347,98.33024118738405,0.5375253549695741,0.5902777777777778,1
LA Clippers,Indiana Pacers,139.0,127.73722627737226,137.84212614042048,133.49980791394543,131.892106307021,0.6207991038088125,0.7103434178250204,1
Atlanta Hawks,Milwaukee Bucks,121.0,111.1544461778471,117.38455568490494,117.97971918876755,110.59371362048893,0.578327922077922,0.6045163868904876,1
Orlando Magic,Portland Trail Blazers,88.0,94.30331023864511,83.96946564885496,84.68052347959969,93.5114503816794,0.5004084967320261,0.4453441295546559,0
Miami Heat,Toronto Raptors,104.0,105.90500641848524,113.43804537521814,111.25374411638853,107.98429319371728,0.5077964710709889,0.561070349589987,1
Dallas Mavericks,Oklahoma City Thunder,104.0,100.43324143363527,103.66826156299842,102.40252067743205,101.67464114832536,0.5451047456177853,0.5183413078149921,1
San Antonio Spurs,Phoenix Suns,107.0,125.0,106.27731426301152,110.53719008264463,120.18275725069527,0.5828516377649325,0.5261605035405192,0
Los Angeles Lakers,Utah Jazz,101.0,94.47096260938743,102.93518141051771,100.43754972155926,96.82022013860578,0.5076955964087216,0.525384935497295,1
New York Knicks,Minnesota Timberwolves,110.0,110.10617381046008,108.35303388494879,108.1399921352733,110.32308904649331,0.5730659025787965,0.5818874312314855,0
Golden State Warriors,Detroit Pistons,102.0,85.52108194112968,107.50421585160204,101.43198090692125,90.64080944350759,0.44997907074089577,0.5375210792580102,1
Philadelphia 76ers,Orlando Magic,123.0,111.06623586429724,125.6640784634246,124.19224555735056,112.38250919493258,0.5667765869744434,0.6481871838111298,1
Washington Wizards,Brooklyn Nets,118.0,115.75875486381324,119.09568025837707,114.78599221789885,120.10496568429552,0.6083844580777096,0.5895283772981614,0
Miami Heat,Portland Trail Blazers,104.0,97.83071033602721,108.33333333333333,110.5912377711612,95.83333333333334,0.5224897773739209,0.5714285714285714,1
Boston Celtics,Charlotte Hornets,102.0,114.90683229813665,100.27526543452616,105.59006211180125,109.1230829728667,0.5993520518358532,0.532804011700794,0
Atlanta Hawks,Minnesota Timberwolves,134.0,114.27500936680404,129.4435857805255,125.51517422255525,117.85162287480682,0.5557580174927114,0.6665340230799841,1
Chicago Bulls,Cleveland Cavaliers,117.0,113.43804537521814,121.97664720600501,127.61780104712042,108.42368640533778,0.5999077065066912,0.622870528109029,1
Milwaukee Bucks,Memphis Grizzlies,126.0,103.63636363636364,115.93669488406331,114.54545454545455,104.8951048951049,0.48717948717948717,0.5905511811023622,1
San Antonio Spurs,Oklahoma City Thunder,118.0,91.77820267686425,117.81150159744409,112.81070745697896,95.84664536741214,0.45889101338432126,0.5775254502740799,1
Dallas Mavericks,Toronto Raptors,102.0,100.0,112.33480176211455,104.08163265306123,107.92951541850219,0.4803921568627451,0.6014150943396227,1
Utah Jazz,Houston Rockets,111.0,116.60635303578609,115.86638830897704,111.58021712907116,121.0855949895616,0.5604947816003092,0.5674846625766872,0
Denver Nuggets,LA Clippers,130.0,125.14665623777866,120.37037037037037,127.10207274149394,118.5185185185185,0.6257332811888933,0.5963302752293578,1
Sacramento Kings,Detroit Pistons,131.0,134.07258064516128,127.97967956232903,132.05645161290323,129.93356779992183,0.6381957773512476,0.6337074303405573,0
Los Angeles Lakers,Indiana Pacers,104.0,117.33615221987314,107.30499380932727,109.93657505285412,114.5274453157243,0.5745341614906833,0.5310457516339869,0
Dallas Mavericks,Phoenix Suns,101.0,110.1010101010101,98.24902723735408,102.020202020202,106.03112840466926,0.5618556701030928,0.5383795309168443,0
New York Knicks,New Orleans Pelicans,91.0,107.73130544993663,96.97357203751066,96.11322348964933,108.69565217391303,0.5952380952380952,0.490090478242137,0
Golden State Warriors,Indiana Pacers,117.0,109.04830569574622,103.76019865200425,105.44340302811823,107.30755587087619,0.5502000727537286,0.5479580367178718,0
Charlotte Hornets,Oklahoma City Thunder,121.0,97.4155069582505,116.57032755298651,120.27833001988073,94.41233140655106,0.4684512428298279,0.5612244897959184,1
Orlando Magic,Los Angeles Lakers,105.0,110.35007610350075,97.43875278396436,99.88584474885845,107.64662212323681,0.6097560975609756,0.5599402730375427,0
Philadelphia 76ers,LA Clippers,101.0,108.97435897435899,107.17317487266553,107.90598290598292,108.23429541595925,0.5448717948717949,0.5037909018355946,0
Boston Celtics,Portland Trail Blazers,105.0,114.49579831932772,110.38687973086627,110.29411764705881,114.59209419680403,0.6109865470852017,0.5699088145896656,0
Atlanta Hawks,Miami Heat,110.0,114.55239711497667,124.20957542908762,116.67373780229104,121.95121951219512,0.5981391227292867,0.70010183299389,1
Milwaukee Bucks,Chicago Bulls,94.0,92.25092250922509,96.58857377722977,96.3509635096351,92.47842170160297,0.4709083298451235,0.4685007974481659,1
Washington Wizards,Toronto Raptors,105.0,115.36833192209993,110.062893081761,111.13463166807789,114.25576519916143,0.5590890439064423,0.587248322147651,0
San Antonio Spurs,Brooklyn Nets,102.0,116.6733147187874,106.73922143156132,101.71519744714799,122.4361657597321,0.555661094224924,0.48313755210306936,0
Utah Jazz,Detroit Pistons,111.0,106.27104377104376,114.48019801980196,116.79292929292929,104.16666666666666,0.5370055295618885,0.590676883780332,1
Denver Nuggets,Memphis Grizzlies,118.0,120.07874015748033,113.3307721859393,116.14173228346458,117.17249327698809,0.6124497991967872,0.5834651898734177,0
Golden State Warriors,Houston Rockets,105.0,101.17878192534381,104.29082240762813,103.1434184675835,102.30433055224472,0.5265848670756647,0.5789589766210851,1
Milwaukee Bucks,Sacramento Kings,133.0,120.9063214013709,133.0,126.61843107387661,127.0,0.6103421760861207,0.6519607843137255,1
Cleveland Cavaliers,Oklahoma City Thunder,94.0,90.58725531028738,95.52845528455283,97.8758850478967,88.41463414634146,0.47262059973924375,0.5142231947483589,1
Phoenix Suns,Indiana Pacers,113.0,102.10150674068201,113.95724082291248,112.01427438540841,103.87252924566357,0.5371297455152274,0.553054032889585,1
New York Knicks,LA Clippers,110.0,103.86965376782078,114.15525114155251,112.0162932790224,105.85305105853051,0.5531453362255965,0.5535426731078905,1
Washington Wizards,Boston Celtics,87.0,114.57921770051365,89.65375103050289,85.93441327538523,119.53833470733717,0.5844417573559049,0.4348260695721711,0
Miami Heat,Los Angeles Lakers,113.0,104.69667318982387,114.37246963562752,110.5675146771037,108.2995951417004,0.5802603036876356,0.6291759465478842,1
Toronto Raptors,Portland Trail Blazers,105.0,110.98130841121497,100.80645161290323,102.21962616822431,109.44700460829493,0.6283068783068784,0.5040322580645161,0
Orlando Magic,Chicago Bulls,114.0,94.92406075139888,115.01210653753027,113.90887290167866,95.84342211460856,0.5273090586145649,0.6324900133155792,1
San Antonio Spurs,Philadelphia 76ers,109.0,116.02098466505247,115.12463033375579,109.9677158999193,121.46176594845795,0.5630630630630631,0.5522902310498581,0
Charlotte Hornets,Atlanta Hawks,91.0,111.26427727451753,87.60107816711592,89.60220559275305,108.77936080092414,0.5732548701298701,0.4601537216828479,0
Dallas Mavericks,Memphis Grizzlies,104.0,89.77900552486187,111.06364801366936,102.60457774269929,97.1806920119607,0.42380774962742174,0.5933363760839799,1
Minnesota Timberwolves,Brooklyn Nets,136.0,121.83235867446393,129.96941896024467,132.55360623781678,119.45718654434249,0.6151574803149606,0.6436955698599015,1
Denver Nuggets,Detroit Pistons,117.0,109.51065509076558,119.24174480228291,115.43014996053671,113.12678353037097,0.6657869481765835,0.6150126156433978,1
Golden State Warriors,Utah Jazz,94.0,110.68334937439846,108.79629629629628,113.08950914340711,106.48148148148147,0.504828797190518,0.5377574370709381,1
Cleveland Cavaliers,New York Knicks,95.0,99.74259974259975,98.14049586776859,101.88760188760189,96.07438016528927,0.49871299871299873,0.5289532293986637,1
Oklahoma City Thunder,Chicago Bulls,110.0,107.39164086687308,106.21861722672847,106.42414860681116,107.18424101969872,0.5700493015612161,0.5362714508580343,0
New Orleans Pelicans,Indiana Pacers,117.0,109.70873786407766,116.25596184419713,113.59223300970874,112.28139904610492,0.576530612244898,0.5755608028335301,1
Phoenix Suns,Utah Jazz,115.0,112.74306992139014,113.18897637795276,118.94911046752172,107.28346456692914,0.6010145566828408,0.5445075757575758,1
Detroit Pistons,Denver Nuggets,105.0,103.15078769692423,101.78363706863125,98.46211552888222,106.63047692904226,0.5632937320770176,0.5089181853431562,0
Philadelphia 76ers,New Orleans Pelicans,117.0,117.01662292213473,124.94660401537804,127.95275590551181,114.26740709098675,0.5664972469292673,0.5991396968455551,1
Toronto Raptors,Charlotte Hornets,125.0,114.04925312878483,122.83805031446539,126.16067823980622,111.04559748427671,0.5880516236469608,0.6595609962009287,1
Washington Wizards,LA Clippers,115.0,108.77719429857464,108.90151515151516,107.83945986496623,109.84848484848486,0.5388331475287997,0.5891393442622951,0
Brooklyn Nets,Los Angeles Lakers,96.0,109.95850622406638,98.28009828009827,99.58506224066389,108.5176085176085,0.5674518201284796,0.49140049140049136,0
Boston Celtics,Sacramento Kings,128.0,77.63975155279503,127.89768185451639,132.50517598343686,74.9400479616307,0.3690944881889764,0.6033182503770739,1
Houston Rockets,San Antonio Spurs,104.0,126.84589170768648,100.97087378640776,98.44755774327906,130.0970873786408,0.6464685449633346,0.49056603773584906,0
Portland Trail Blazers,Minnesota Timberwolves,107.0,109.39381774387795,105.10805500982319,107.38659173022882,107.07269155206288,0.5698452530322041,0.5204280155642024,0
Golden State Warriors,Dallas Mavericks,130.0,92.07365892714171,127.55102040816327,130.1040832666133,90.2668759811617,0.4650222401940962,0.6505204163330665,1
Indiana Pacers,Charlotte Hornets,126.0,140.4194809811589,115.63876651982379,111.98009242801281,145.00734214390602,0.7347470238095238,0.5890052356020942,0
Cleveland Cavaliers,Milwaukee Bucks,115.0,102.14609987618655,121.71888230313293,118.6545604622369,104.78408128704488,0.5630118289353958,0.6085944115156646,1
Orlando Magic,LA Clippers,102.0,111.13336003203844,103.36441021483583,102.12254705646777,112.48479935143898,0.5975452196382429,0.5444064901793338,0
Miami Heat,New York Knicks,110.0,103.80622837370241,117.42100768573866,118.94463667820068,102.47651579846284,0.5305039787798408,0.657265774378585,1
Atlanta Hawks,Sacramento Kings,121.0,100.61919504643964,121.632488942501,117.06656346749227,104.5436268596703,0.5130228887134964,0.6206401313089864,1
Brooklyn Nets,Denver Nuggets,118.0,121.71181782489204,111.91198786039453,115.82253631723599,117.60242792109257,0.6145915939730373,0.5933226065969429,0
Chicago Bulls,Toronto Raptors,111.0,110.15526647083509,118.03487877498935,116.44985312631138,111.65461505742236,0.5749014454664915,0.609622144112478,1
San Antonio Spurs,Memphis Grizzlies,110.0,115.18937914877002,107.46385306760453,107.3799297149551,115.27940601797577,0.5816246056782335,0.5373192653380227,0
Portland Trail Blazers,Dallas Mavericks,112.0,130.1261829652997,114.1459437423563,110.41009463722398,134.52914798206277,0.6637168141592921,0.60790273556231,0
Utah Jazz,Phoenix Suns,97.0,114.27949499346974,101.97645079899074,105.57248585111014,110.38687973086627,0.5592245419684704,0.544210053859964,0
Philadelphia 76ers,Los Angeles Lakers,105.0,87.03481392557023,104.4984076433121,105.0420168067227,86.58439490445859,0.4730317529360592,0.5867232901206973,1
Golden State Warriors,Minnesota Timberwolves,124.0,108.61352474499432,124.94961708988312,117.11371363808085,115.8806932688432,0.5379865269461078,0.6795265234546252,1
Orlando Magic,Detroit Pistons,119.0,103.74697824335213,117.31072555205047,119.86301369863013,101.53785488958991,0.4986444616576297,0.630029648454045,1
Atlanta Hawks,Boston Celtics,108.0,93.99264405394361,108.21643286573146,110.3391908459338,92.18436873747495,0.46996322026971804,0.5521472392638037,1
Charlotte Hornets,Los Angeles Lakers,117.0,115.05853855470328,122.74443978178766,118.08639483245862,119.59714645404954,0.5424438523030073,0.6137221989089383,1
Memphis Grizzlies,Utah Jazz,119.0,109.83474405481661,119.52591402169546,119.91132607819428,109.4817195660908,0.5783106960950765,0.6428262748487468,1
Oklahoma City Thunder,Indiana Pacers,110.0,104.8626577579807,104.28517254455821,102.07869339272457,107.12931361395526,0.5243132887899035,0.5366900858704137,0
Houston Rockets,Portland Trail Blazers,110.0,126.51821862348179,105.1223241590214,111.33603238866397,119.45718654434249,0.6959910913140313,0.5936960276338514,0
Miami Heat,LA Clippers,121.0,103.56104651162792,117.61275272161743,109.92005813953489,110.80870917573873,0.5373303167420814,0.6244838976052849,1
New Orleans Pelicans,Denver Nuggets,105.0,110.47619047619048,101.42967542503865,100.0,112.05564142194746,0.6236559139784946,0.5022962112514352,0
San Antonio Spurs,Chicago Bulls,131.0,120.26813880126184,131.1048839071257,129.1403785488959,122.097678142514,0.6134352373290427,0.6364166342790517,1
Phoenix Suns,Minnesota Timberwolves,134.0,122.91831879460746,131.01290574892454,132.8310864393339,121.23582323034807,0.6085590891244602,0.668129238133227,1
Milwaukee Bucks,New York Knicks,123.0,108.73942811115586,118.68004631416443,123.84212645992751,104.20686993438825,0.5606312292358805,0.5991816056118472,1
New Orleans Pelicans,Boston Celtics,97.0,114.0238704177323,100.91552226383686,103.36743393009378,111.31918435289221,0.6232525629077353,0.5264871906209292,0
Dallas Mavericks,Indiana Pacers,132.0,102.82021151586369,132.42375601926162,129.2596944770858,105.33707865168537,0.5191851265822784,0.6245268735806208,1
Philadelphia 76ers,Sacramento Kings,103.0,107.67590618336887,107.92120704107293,109.80810234541578,105.82564962279967,0.5561674008810573,0.6323673870333988,1
Miami Heat,Toronto Raptors,120.0,104.27177934746048,97.71986970684038,100.90817356205852,100.9771986970684,0.5395057431256526,0.5050505050505051,0
Memphis Grizzlies,Washington Wizards,115.0,96.70195439739415,123.28473413379074,117.06026058631922,101.84391080617496,0.5094380094380094,0.5461626139817629,1
Golden State Warriors,Brooklyn Nets,110.0,105.74620909816441,110.08807045636509,109.7366320830008,106.08486789431547,0.49421857515852297,0.5192598187311178,1
Charlotte Hornets,LA Clippers,90.0,113.45698500394631,85.81235697940504,88.7924230465667,109.64912280701755,0.6225638804677349,0.4095376774663269,0
Atlanta Hawks,Los Angeles Lakers,129.0,117.3390224980605,126.37147335423198,125.09697439875873,118.53448275862068,0.6229406919275123,0.657626427406199,1
Chicago Bulls,Portland Trail Blazers,130.0,119.53833470733717,134.13124226165908,133.9653751030503,119.68633924886505,0.6441581519324744,0.6638071895424836,1
Detroit Pistons,Cleveland Cavaliers,115.0,114.13043478260869,121.05263157894737,125.0,110.5263157894737,0.5645161290322581,0.5637254901960784,1
Milwaukee Bucks,Denver Nuggets,100.0,142.55765199161425,103.4340091021928,104.82180293501047,140.6702523789822,0.7359307359307359,0.5702554744525546,0
Orlando Magic,Dallas Mavericks,110.0,108.08646917534026,112.19910240718075,110.08807045636509,110.15911872705017,0.6072874493927125,0.6041300527240773,1
Phoenix Suns,San Antonio Spurs,115.0,106.2596599690881,115.83400483481063,111.08964451313756,110.79774375503627,0.5312982998454405,0.5621822448181463,1
Minnesota Timberwolves,Utah Jazz,126.0,106.8117694478033,122.42518460940536,126.96493349455866,102.99261562378545,0.587322695035461,0.6500206355757325,1
Philadelphia 76ers,Memphis Grizzlies,122.0,105.01235439463468,107.3943661971831,107.65972467349101,104.75352112676057,0.5204688593421973,0.5722326454033771,1
Indiana Pacers,LA Clippers,122.0,115.17077045274027,121.65935380933387,121.12787926926131,115.6761069006781,0.5701926858041683,0.6082967690466693,1
Cleveland Cavaliers,New Orleans Pelicans,93.0,98.64094695309076,100.91145833333334,101.92897851819379,97.65625,0.4775042444821732,0.5157497781721384,1
New York Knicks,Sacramento Kings,116.0,93.49435138293728,113.99371069182389,112.97234125438254,94.33962264150942,0.5016722408026756,0.6252695127210004,1
Boston Celtics,Miami Heat,122.0,92.5553319919517,125.92898431048721,122.73641851106638,94.96284062758052,0.5032822757111597,0.6362119315811431,1
Atlanta Hawks,Toronto Raptors,100.0,107.63606823720554,101.99918400652794,101.54346060113728,108.11913504691961,0.5493366500829188,0.5679236710586096,0
Oklahoma City Thunder,Portland Trail Blazers,98.0,87.54863813229572,103.72565622353937,105.92304366623434,85.7324301439458,0.47917652626597257,0.5241762943945228,1
Houston Rockets,Golden State Warriors,108.0,125.61779242174629,104.08635312259058,111.20263591433277,117.57902852737085,0.6768752774079005,0.5580818520049607,0
Detroit Pistons,New Orleans Pelicans,101.0,110.64593301435409,98.86452623335944,100.67783094098883,108.65309318715741,0.547769443347809,0.5601153504880213,0
Milwaukee Bucks,Washington Wizards,112.0,102.2964509394572,115.51155115511551,116.91022964509395,101.07260726072609,0.539647577092511,0.5835764902042518,1
Toronto Raptors,Miami Heat,110.0,111.57894736842104,117.32081911262797,115.78947368421053,113.05460750853243,0.5955056179775281,0.5866040955631399,1
Minnesota Timberwolves,Denver Nuggets,130.0,111.3046844754162,128.7128712871287,125.82268679829656,113.86138613861385,0.56750888274773,0.625,1
Chicago Bulls,Orlando Magic,126.0,110.74730354391372,125.04962286621675,121.34052388289676,114.13259229853116,0.5876941946034342,0.6130790190735694,1
San Antonio Spurs,Golden State Warriors,120.0,120.48192771084337,120.62726176115801,116.5954139137194,124.64817048652993,0.596612779060816,0.6631299734748011,0
Phoenix Suns,Brooklyn Nets,121.0,116.54766904661909,123.92462105694389,127.047459050819,113.68291683736173,0.6150265957446809,0.6749219098616689,1
Indiana Pacers,Orlando Magic,118.0,108.73538011695906,108.13782991202345,107.82163742690058,109.0542521994135,0.559000375798572,0.5456899741028487,0
Philadelphia 76ers,Washington Wizards,103.0,116.02451838879159,113.53615520282187,112.74080560420315,116.84303350970018,0.5388369255795039,0.5324648469809761,0
New York Knicks,Memphis Grizzlies,108.0,113.07953260459855,106.46687697160884,101.7715793441387,118.29652996845425,0.5351409204423832,0.5430410297666936,0
Boston Celtics,Charlotte Hornets,113.0,106.06661379857256,111.35199054000789,112.01427438540841,105.43949546708711,0.5410598705501618,0.6314260169870362,1
Houston Rockets,Cleveland Cavaliers,115.0,107.34929810074318,114.4050935137286,118.70355078447565,103.46199761241543,0.5659555942533739,0.595731454620804,1
Dallas Mavericks,Oklahoma City Thunder,114.0,118.8118811881188,111.328125,112.87128712871286,117.1875,0.6185567010309279,0.556640625,0
